State,BRANCH NAME,VillageName,Center,Customer_Name,OutStanding_Principal,Num_Days_SinceLAstDue,Bucket_Name
S5,GAR,746,51,C16007,10642,0,Current (0 Days)
S1,NAN,766,80,C16008,10231,0,Current (0 Days)
S2,AUR,239,19,C16009,23059,0,Current (0 Days)
S1,HOL,638,66,C16010,10234,0,Current (0 Days)
S2,AUR,242,19,C16011,23059,0,Current (0 Days)
S1,KRI,604,79,C16012,10646,0,Current (0 Days)
S1,SAN,662,48,C16013,10642,0,Current (0 Days)
S1,KRI,604,79,C16014,10646,0,Current (0 Days)
S1,GUN,664,51,C16015,10231,0,Current (0 Days)
S2,SIL,235,16,C16016,10642,0,Current (0 Days)
S2,SIL,235,16,C16017,23059,0,Current (0 Days)
S1,SIR,477,72,C16018,10234,0,Current (0 Days)
S2,SIL,235,16,C16019,23059,0,Current (0 Days)
S2,KIN,192,38,C16020,22675,0,Current (0 Days)
S2,KIN,192,38,C16021,23064,0,Current (0 Days)
S6,ROB,763,80,C16022,10646,0,Current (0 Days)
S6,ROB,763,80,C16023,10646,0,Current (0 Days)
S6,ROB,763,80,C16024,10646,0,Current (0 Days)
S6,ROB,763,80,C16025,10646,0,Current (0 Days)
S3,SAK,766,80,C16026,10646,0,Current (0 Days)
S3,SAK,766,80,C16027,10646,0,Current (0 Days)
S3,SAK,766,80,C16028,10646,0,Current (0 Days)
S3,SAK,766,80,C16029,10646,0,Current (0 Days)
S1,HOL,638,80,C16030,10233,0,Current (0 Days)
S1,HOL,638,80,C16031,10649,0,Current (0 Days)
S2,AHM,353,79,C16032,5739,0,Current (0 Days)
S1,TUR,605,50,C16033,7360,0,Current (0 Days)
S3,NAR,759,73,C16034,137,0,Current (0 Days)
S4,PAT,748,70,C16035,10642,0,Current (0 Days)
S2,AMB,228,43,C16036,5526,0,Current (0 Days)
S2,AMB,228,43,C16037,5526,0,Current (0 Days)
S2,AMB,228,43,C16038,5526,0,Current (0 Days)
S2,BAD,238,12,C16039,5526,0,Current (0 Days)
S5,CHH,764,77,C16040,10642,0,Current (0 Days)
S2,BAD,227,16,C16041,19844,0,Current (0 Days)
S1,RAM,633,80,C16042,10231,0,Current (0 Days)
S2,CHA,276,34,C16043,5526,0,Current (0 Days)
S1,RAM,765,79,C16044,10231,0,Current (0 Days)
S2,CHA,293,22,C16045,5526,0,Current (0 Days)
S1,RAM,765,79,C16046,10231,0,Current (0 Days)
S2,CHA,284,22,C16047,5526,0,Current (0 Days)
S1,RAM,650,80,C16048,10642,0,Current (0 Days)
S2,CHA,284,22,C16049,5526,0,Current (0 Days)
S2,CHA,279,21,C16050,5526,0,Current (0 Days)
S1,RAM,650,80,C16051,10642,0,Current (0 Days)
S2,CHA,279,45,C16052,5526,0,Current (0 Days)
S2,CHA,270,42,C16053,5526,0,Current (0 Days)
S2,CHA,276,34,C16054,10234,0,Current (0 Days)
S1,GUN,663,80,C16055,10201,0,Current (0 Days)
S1,RAM,633,80,C16056,10231,0,Current (0 Days)
S2,CHA,276,39,C16057,10234,0,Current (0 Days)
S2,CHA,293,61,C16058,10642,0,Current (0 Days)
S1,RAM,766,80,C16059,10642,0,Current (0 Days)
S1,RAM,650,80,C16060,10642,0,Current (0 Days)
S3,NAR,762,73,C16061,10642,0,Current (0 Days)
S1,RAM,750,71,C16062,10646,0,Current (0 Days)
S1,RAM,750,71,C16063,10646,0,Current (0 Days)
S1,KRI,642,79,C16064,10234,0,Current (0 Days)
S1,KRI,604,79,C16065,10646,0,Current (0 Days)
S3,MOT,760,80,C16066,10230,0,Current (0 Days)
S3,MOT,742,76,C16067,10642,0,Current (0 Days)
S3,MOT,760,80,C16068,10230,0,Current (0 Days)
S3,MOT,764,80,C16069,10642,0,Current (0 Days)
S1,SHI,553,40,C16070,12303,0,Current (0 Days)
S2,CHA,279,21,C16071,10646,0,Current (0 Days)
S3,MOT,763,80,C16072,10642,0,Current (0 Days)
S1,KRI,602,79,C16073,10231,0,Current (0 Days)
S3,MOT,763,80,C16074,10642,0,Current (0 Days)
S2,CHA,279,96,C16075,23066,0,Current (0 Days)
S1,SHI,737,17,C16076,23066,0,Current (0 Days)
S1,KRI,604,80,C16077,10646,0,Current (0 Days)
S3,MOT,763,80,C16078,10642,0,Current (0 Days)
S2,CHA,276,34,C16079,22683,0,Current (0 Days)
S3,MOT,763,80,C16080,10642,0,Current (0 Days)
S1,SHI,737,17,C16081,23820,0,Current (0 Days)
S1,KRI,602,79,C16082,10231,0,Current (0 Days)
S2,CHA,276,34,C16083,22683,0,Current (0 Days)
S3,MOT,764,80,C16084,10642,0,Current (0 Days)
S3,MOT,742,76,C16085,10642,0,Current (0 Days)
S3,MOT,760,80,C16086,10230,0,Current (0 Days)
S1,KRI,604,49,C16087,7351,0,Current (0 Days)
S1,KRI,604,48,C16088,7351,0,Current (0 Days)
S3,MOT,739,56,C16089,10646,0,Current (0 Days)
S3,MOT,752,80,C16090,10642,0,Current (0 Days)
S3,MOT,752,80,C16091,10642,0,Current (0 Days)
S3,MOT,752,80,C16092,10642,0,Current (0 Days)
S3,MOT,752,80,C16093,10642,0,Current (0 Days)
S3,MOT,752,80,C16094,10642,0,Current (0 Days)
S3,MOT,752,80,C16095,10642,0,Current (0 Days)
S3,MOT,752,80,C16096,10642,0,Current (0 Days)
S1,HOL,630,80,C16097,10642,0,Current (0 Days)
S1,SIR,478,80,C16098,10231,0,Current (0 Days)
S1,HOL,630,80,C16099,10642,0,Current (0 Days)
S1,SIR,478,80,C16100,10231,0,Current (0 Days)
S1,HOL,630,80,C16101,10642,0,Current (0 Days)
S3,PHU,755,66,C16102,10642,0,Current (0 Days)
S3,PHU,765,79,C16103,10646,0,Current (0 Days)
S3,PHU,755,66,C16104,10642,0,Current (0 Days)
S3,PHU,765,79,C16105,10646,0,Current (0 Days)
S3,PHU,755,65,C16106,10642,0,Current (0 Days)
S3,PHU,755,65,C16107,10642,0,Current (0 Days)
S3,PHU,755,66,C16108,10642,0,Current (0 Days)
S3,PHU,765,79,C16109,10646,0,Current (0 Days)
S3,PHU,755,65,C16110,10642,0,Current (0 Days)
S1,SIN,479,42,C16111,10231,0,Current (0 Days)
S1,KRI,764,79,C16112,10646,0,Current (0 Days)
S1,KRI,764,79,C16113,10646,0,Current (0 Days)
S3,SHE,766,80,C16114,10642,0,Current (0 Days)
S1,KRI,654,62,C16115,10646,0,Current (0 Days)
S3,SHE,766,80,C16116,10642,0,Current (0 Days)
S3,SHE,766,80,C16117,10642,0,Current (0 Days)
S3,SHE,766,80,C16118,10642,0,Current (0 Days)
S1,KRI,764,79,C16119,10646,0,Current (0 Days)
S1,GUN,663,80,C16120,10646,0,Current (0 Days)
S1,GUN,663,80,C16121,10646,0,Current (0 Days)
S2,AUR,238,72,C16122,23820,0,Current (0 Days)
S2,AUR,237,42,C16123,7069,0,Current (0 Days)
S2,AUR,237,42,C16124,7069,0,Current (0 Days)
S2,AUR,237,42,C16125,7069,0,Current (0 Days)
S2,AUR,237,42,C16126,7069,0,Current (0 Days)
S2,AUR,237,42,C16127,7069,0,Current (0 Days)
S2,AUR,242,63,C16128,7350,0,Current (0 Days)
S2,AUR,242,63,C16129,7350,0,Current (0 Days)
S2,AUR,242,63,C16130,7350,0,Current (0 Days)
S5,BHA,758,72,C16131,6901,0,Current (0 Days)
S5,BHA,759,71,C16132,10230,0,Current (0 Days)
S5,BHA,765,79,C16133,10234,0,Current (0 Days)
S2,SIL,236,20,C16134,7069,0,Current (0 Days)
S5,BHA,762,73,C16135,10642,0,Current (0 Days)
S2,AMB,227,34,C16136,10231,0,Current (0 Days)
S2,AMB,228,42,C16137,10231,0,Current (0 Days)
S2,AMB,228,42,C16138,10231,0,Current (0 Days)
S3,RUN,765,80,C16139,10642,0,Current (0 Days)
S3,RUN,755,78,C16140,9817,0,Current (0 Days)
S3,RUN,765,80,C16141,10642,0,Current (0 Days)
S3,RUN,765,80,C16142,10642,0,Current (0 Days)
S2,AMB,227,53,C16143,23820,0,Current (0 Days)
S2,AUR,238,36,C16144,22675,0,Current (0 Days)
S5,DAL,752,60,C16145,10646,0,Current (0 Days)
S5,DAL,752,60,C16146,10646,0,Current (0 Days)
S1,HOL,638,80,C16147,10646,0,Current (0 Days)
S1,HOL,638,80,C16148,10646,0,Current (0 Days)
S1,HOL,638,80,C16149,10646,0,Current (0 Days)
S1,HOL,638,80,C16150,10646,0,Current (0 Days)
S1,HOL,638,80,C16151,10646,0,Current (0 Days)
S1,TUR,606,58,C16152,10646,0,Current (0 Days)
S2,SHA,278,14,C16153,10642,0,Current (0 Days)
S2,SHA,277,13,C16154,23820,0,Current (0 Days)
S2,SHA,277,13,C16155,23820,0,Current (0 Days)
S2,SHA,277,13,C16156,23440,0,Current (0 Days)
S2,SHA,279,37,C16157,23061,0,Current (0 Days)
S1,HOL,766,80,C16158,10233,0,Current (0 Days)
S1,HOL,766,80,C16159,10233,0,Current (0 Days)
S1,NAN,659,52,C16160,7351,0,Current (0 Days)
S1,KRI,741,47,C16161,10227,0,Current (0 Days)
S1,HOS,736,69,C16162,23061,0,Current (0 Days)
S1,SHI,552,22,C16163,23059,0,Current (0 Days)
S4,KUN,751,59,C16164,10646,0,Current (0 Days)
S1,NAN,660,54,C16165,7360,0,Current (0 Days)
S1,NAN,660,54,C16166,7360,0,Current (0 Days)
S1,NAN,660,49,C16167,3528,0,Current (0 Days)
S1,SAN,664,49,C16168,7072,0,Current (0 Days)
S1,GUN,664,53,C16169,7072,0,Current (0 Days)
S1,GUN,663,53,C16170,7351,0,Current (0 Days)
S1,BAL,517,19,C16171,7351,0,Current (0 Days)
S1,NAN,660,55,C16172,7360,0,Current (0 Days)
S1,GAN,736,19,C16173,7069,0,Current (0 Days)
S1,SAN,663,80,C16174,10234,0,Current (0 Days)
S5,DAL,740,71,C16175,10230,0,Current (0 Days)
S5,DAL,740,71,C16176,10230,0,Current (0 Days)
S1,GUN,664,50,C16177,7072,0,Current (0 Days)
S3,RUN,764,78,C16178,10642,0,Current (0 Days)
S3,RUN,764,78,C16179,10642,0,Current (0 Days)
S3,RUN,764,78,C16180,10642,0,Current (0 Days)
S1,GUN,745,54,C16181,7072,0,Current (0 Days)
S3,SHE,762,74,C16182,10234,0,Current (0 Days)
S3,SHE,765,80,C16183,10234,0,Current (0 Days)
S3,SHE,765,80,C16184,10234,0,Current (0 Days)
S3,SHE,765,80,C16185,10234,0,Current (0 Days)
S2,HAD,179,32,C16186,10234,0,Current (0 Days)
S2,HAD,179,22,C16187,10234,0,Current (0 Days)
S2,HAD,179,32,C16188,22683,0,Current (0 Days)
S2,HAD,179,23,C16189,22683,0,Current (0 Days)
S2,HAD,179,23,C16190,22683,0,Current (0 Days)
S2,HAD,180,35,C16191,23059,0,Current (0 Days)
S2,HAD,179,44,C16192,22683,0,Current (0 Days)
S2,HAD,179,31,C16193,22683,0,Current (0 Days)
S2,BAD,738,39,C16194,7351,0,Current (0 Days)
S2,BAD,738,39,C16195,7351,0,Current (0 Days)
S2,BAD,738,39,C16196,7351,0,Current (0 Days)
S2,BAD,738,39,C16197,7351,0,Current (0 Days)
S4,PAT,751,80,C16198,10234,0,Current (0 Days)
S4,PAT,751,80,C16199,10234,0,Current (0 Days)
S2,PAI,245,43,C16200,23066,0,Current (0 Days)
S2,PAI,245,37,C16201,22675,0,Current (0 Days)
S2,PAI,245,37,C16202,22675,0,Current (0 Days)
S2,MEH,450,81,C16203,10231,0,Current (0 Days)
S2,PAI,245,37,C16204,24951,0,Current (0 Days)
S2,MEH,450,81,C16205,10231,0,Current (0 Days)
S2,MEH,450,81,C16206,10231,0,Current (0 Days)
S2,MEH,450,81,C16207,10231,0,Current (0 Days)
S2,MEH,450,81,C16208,10231,0,Current (0 Days)
S1,GUN,663,54,C16209,7351,0,Current (0 Days)
S3,SAK,761,75,C16210,10646,0,Current (0 Days)
S3,SAK,763,75,C16211,10234,0,Current (0 Days)
S3,SAK,763,75,C16212,10234,0,Current (0 Days)
S1,RAM,750,59,C16213,5739,0,Current (0 Days)
S1,RAM,636,56,C16214,158,0,Current (0 Days)
S1,SHI,737,54,C16215,7069,0,Current (0 Days)
S1,SHI,737,54,C16216,7069,0,Current (0 Days)
S1,SHI,552,53,C16217,7072,0,Current (0 Days)
S1,SHI,552,53,C16218,7072,0,Current (0 Days)
S1,RAM,653,54,C16219,10646,0,Current (0 Days)
S1,RAM,750,64,C16220,10646,0,Current (0 Days)
S1,RAM,750,55,C16221,7360,0,Current (0 Days)
S1,RAM,636,54,C16222,7360,0,Current (0 Days)
S1,GUN,663,53,C16223,7351,0,Current (0 Days)
S1,RAM,635,54,C16224,7351,0,Current (0 Days)
S1,RAM,636,54,C16225,7360,0,Current (0 Days)
S5,BHA,760,81,C16226,10642,0,Current (0 Days)
S1,RAM,635,55,C16227,7069,0,Current (0 Days)
S1,RAM,635,54,C16228,7351,0,Current (0 Days)
S5,BHA,765,79,C16229,10230,0,Current (0 Days)
S1,RAM,635,55,C16230,7069,0,Current (0 Days)
S5,BHA,760,81,C16231,10642,0,Current (0 Days)
S1,RAM,636,54,C16232,7360,0,Current (0 Days)
S1,RAM,636,54,C16233,7360,0,Current (0 Days)
S5,BHA,765,79,C16234,9178,0,Current (0 Days)
S1,RAM,636,54,C16235,7360,0,Current (0 Days)
S1,HOL,766,81,C16236,10503,0,Current (0 Days)
S1,HOS,486,70,C16237,10646,0,Current (0 Days)
S1,HOS,486,70,C16238,10646,0,Current (0 Days)
S3,RUN,749,80,C16239,11062,0,Current (0 Days)
S3,RUN,749,80,C16240,11062,0,Current (0 Days)
S3,MOT,764,80,C16241,10642,0,Current (0 Days)
S3,MOT,738,80,C16242,10642,0,Current (0 Days)
S3,MOT,738,80,C16243,10642,0,Current (0 Days)
S3,MOT,738,80,C16244,10642,0,Current (0 Days)
S3,MOT,738,80,C16245,10642,0,Current (0 Days)
S3,MOT,738,80,C16246,10642,0,Current (0 Days)
S3,MOT,738,80,C16247,10642,0,Current (0 Days)
S3,MOT,738,80,C16248,10642,0,Current (0 Days)
S1,RAM,650,81,C16249,10231,0,Current (0 Days)
S1,RAM,650,81,C16250,10231,0,Current (0 Days)
S1,RAM,650,81,C16251,10231,0,Current (0 Days)
S3,MOT,738,80,C16252,10642,0,Current (0 Days)
S3,MOT,738,80,C16253,10642,0,Current (0 Days)
S3,MOT,738,80,C16254,10642,0,Current (0 Days)
S1,SIN,735,35,C16255,7072,0,Current (0 Days)
S1,SIN,736,57,C16256,7351,0,Current (0 Days)
S1,RAM,750,55,C16257,7360,0,Current (0 Days)
S5,CHH,762,80,C16258,10230,0,Current (0 Days)
S5,CHH,762,80,C16259,10230,0,Current (0 Days)
S5,CHH,762,80,C16260,10230,0,Current (0 Days)
S5,CHH,765,78,C16261,10234,0,Current (0 Days)
S1,SIN,479,19,C16262,7069,0,Current (0 Days)
S3,NAR,752,71,C16263,10230,0,Current (0 Days)
S3,NAR,752,71,C16264,10230,0,Current (0 Days)
S3,CHA,753,74,C16265,10234,0,Current (0 Days)
S5,JAP,749,77,C16266,10649,0,Current (0 Days)
S1,RAM,636,53,C16267,7351,0,Current (0 Days)
S1,RAM,636,53,C16268,7351,0,Current (0 Days)
S5,CHH,761,72,C16269,10230,0,Current (0 Days)
S6,REN,753,80,C16270,10231,0,Current (0 Days)
S1,KRI,642,79,C16271,10234,0,Current (0 Days)
S6,REN,753,80,C16272,10231,0,Current (0 Days)
S6,REN,753,80,C16273,10231,0,Current (0 Days)
S6,REN,753,80,C16274,10231,0,Current (0 Days)
S3,NAR,757,73,C16275,10234,0,Current (0 Days)
S6,REN,753,80,C16276,10231,0,Current (0 Days)
S3,NAR,757,73,C16277,10234,0,Current (0 Days)
S6,REN,753,80,C16278,10231,0,Current (0 Days)
S6,REN,753,80,C16279,10231,0,Current (0 Days)
S1,KRI,605,65,C16280,8376,0,Current (0 Days)
S1,HOS,737,21,C16281,10234,0,Current (0 Days)
S1,KRI,604,80,C16282,10231,0,Current (0 Days)
S3,BAH,759,80,C16283,10646,0,Current (0 Days)
S3,BAH,759,80,C16284,10646,0,Current (0 Days)
S1,KRI,640,80,C16285,10234,0,Current (0 Days)
S3,BAH,759,80,C16286,10646,0,Current (0 Days)
S3,BAH,759,80,C16287,10646,0,Current (0 Days)
S3,BAH,759,76,C16288,10646,0,Current (0 Days)
S5,BHA,761,80,C16289,10642,0,Current (0 Days)
S5,BHA,761,80,C16290,10642,0,Current (0 Days)
S5,BHA,761,80,C16291,10642,0,Current (0 Days)
S1,SAN,665,37,C16292,10646,0,Current (0 Days)
S5,DAL,741,49,C16293,10234,0,Current (0 Days)
S5,DAL,761,72,C16294,10642,0,Current (0 Days)
S5,DAL,741,51,C16295,10234,0,Current (0 Days)
S5,DAL,754,63,C16296,10234,0,Current (0 Days)
S6,REN,765,79,C16297,10231,0,Current (0 Days)
S6,REN,765,79,C16298,10231,0,Current (0 Days)
S1,HOL,638,80,C16299,10646,0,Current (0 Days)
S1,HOL,638,80,C16300,10646,0,Current (0 Days)
S1,NAN,659,77,C16301,10231,0,Current (0 Days)
S1,TUR,590,81,C16302,10231,0,Current (0 Days)
S1,TUR,590,81,C16303,10231,0,Current (0 Days)
S1,NAN,766,80,C16304,10231,0,Current (0 Days)
S1,KRI,745,52,C16305,3669,0,Current (0 Days)
S1,KRI,604,53,C16306,3669,0,Current (0 Days)
S1,KRI,604,53,C16307,3669,0,Current (0 Days)
S1,KRI,604,53,C16308,7351,0,Current (0 Days)
S1,KRI,603,50,C16309,7351,0,Current (0 Days)
S1,KRI,603,50,C16310,7351,0,Current (0 Days)
S1,KRI,605,50,C16311,7351,0,Current (0 Days)
S1,KRI,741,47,C16312,10231,0,Current (0 Days)
S1,KRI,603,50,C16313,7069,0,Current (0 Days)
S1,KRI,603,51,C16314,7069,0,Current (0 Days)
S1,KRI,745,52,C16315,3669,0,Current (0 Days)
S1,KRI,604,51,C16316,7069,0,Current (0 Days)
S1,KRI,603,50,C16317,7351,0,Current (0 Days)
S1,KRI,603,52,C16318,7351,0,Current (0 Days)
S1,KRI,603,52,C16319,7351,0,Current (0 Days)
S1,KRI,603,52,C16320,7351,0,Current (0 Days)
S1,KRI,603,50,C16321,7069,0,Current (0 Days)
S5,JAP,765,80,C16322,10234,0,Current (0 Days)
S5,JAP,765,80,C16323,10234,0,Current (0 Days)
S5,JAP,765,80,C16324,10234,0,Current (0 Days)
S5,JAP,755,68,C16325,10642,0,Current (0 Days)
S5,JAP,765,80,C16326,10234,0,Current (0 Days)
S5,DAL,761,72,C16327,10642,0,Current (0 Days)
S5,DAL,761,72,C16328,10642,0,Current (0 Days)
S5,DAL,761,72,C16329,10642,0,Current (0 Days)
S5,DAL,745,51,C16330,10642,0,Current (0 Days)
S5,DAL,744,49,C16331,10230,0,Current (0 Days)
S5,DAL,750,63,C16332,10234,0,Current (0 Days)
S3,BAG,740,55,C16333,10642,0,Current (0 Days)
S5,GAR,764,78,C16334,10646,0,Current (0 Days)
S1,HOL,638,50,C16335,7351,0,Current (0 Days)
S1,HOL,639,51,C16336,7360,0,Current (0 Days)
S1,HOL,638,50,C16337,7351,0,Current (0 Days)
S1,HOL,637,55,C16338,11386,0,Current (0 Days)
S1,HOL,637,55,C16339,7351,0,Current (0 Days)
S1,HOL,637,55,C16340,12558,0,Current (0 Days)
S1,HOL,637,54,C16341,8776,0,Current (0 Days)
S1,TUR,639,54,C16342,7360,0,Current (0 Days)
S1,TUR,639,54,C16343,7360,0,Current (0 Days)
S1,TUR,590,55,C16344,7072,0,Current (0 Days)
S1,TUR,591,54,C16345,7069,0,Current (0 Days)
S1,TUR,591,54,C16346,7069,0,Current (0 Days)
S1,TUR,591,54,C16347,7069,0,Current (0 Days)
S1,TUR,588,55,C16348,7069,0,Current (0 Days)
S1,TUR,588,55,C16349,7069,0,Current (0 Days)
S1,TUR,591,58,C16350,7360,0,Current (0 Days)
S1,TUR,591,49,C16351,7069,0,Current (0 Days)
S1,HOL,636,80,C16352,10646,0,Current (0 Days)
S1,HOL,636,80,C16353,10646,0,Current (0 Days)
S1,TUR,591,54,C16354,7351,0,Current (0 Days)
S1,TUR,591,54,C16355,7351,0,Current (0 Days)
S1,RAM,650,81,C16356,10642,0,Current (0 Days)
S1,RAM,650,81,C16357,10642,0,Current (0 Days)
S1,RAM,636,58,C16358,10646,0,Current (0 Days)
S1,RAM,650,81,C16359,10642,0,Current (0 Days)
S2,JIN,215,73,C16360,10231,0,Current (0 Days)
S2,JIN,215,73,C16361,10231,0,Current (0 Days)
S1,HOL,637,55,C16362,7351,0,Current (0 Days)
S1,HOL,638,62,C16363,10231,0,Current (0 Days)
S2,DEU,449,80,C16364,10234,0,Current (0 Days)
S2,DEU,449,80,C16365,10234,0,Current (0 Days)
S2,DEU,449,80,C16366,10234,0,Current (0 Days)
S2,DEU,449,80,C16367,10234,0,Current (0 Days)
S2,DEU,449,80,C16368,11471,0,Current (0 Days)
S2,DEU,449,80,C16369,10234,0,Current (0 Days)
S6,ROB,760,76,C16370,10234,0,Current (0 Days)
S1,SOR,544,53,C16371,7351,0,Current (0 Days)
S3,BAG,743,68,C16372,9522,0,Current (0 Days)
S3,BAG,743,68,C16373,10642,0,Current (0 Days)
S3,SAK,765,80,C16374,10646,0,Current (0 Days)
S3,SAK,765,80,C16375,10646,0,Current (0 Days)
S3,BAG,749,62,C16376,11468,0,Current (0 Days)
S3,SAK,765,80,C16377,10646,0,Current (0 Days)
S3,SAK,765,80,C16378,10646,0,Current (0 Days)
S3,SAK,765,80,C16379,10646,0,Current (0 Days)
S3,MOT,763,81,C16380,10642,0,Current (0 Days)
S3,MOT,763,81,C16381,10642,0,Current (0 Days)
S3,MOT,763,81,C16382,10642,0,Current (0 Days)
S3,MOT,763,81,C16383,10642,0,Current (0 Days)
S6,ROB,761,72,C16384,10646,0,Current (0 Days)
S3,BAH,766,81,C16385,10234,0,Current (0 Days)
S3,SHE,744,51,C16386,10642,0,Current (0 Days)
S3,BAH,766,81,C16387,10234,0,Current (0 Days)
S6,ROB,760,78,C16388,10230,0,Current (0 Days)
S3,SHE,765,80,C16389,10230,0,Current (0 Days)
S3,BAH,766,81,C16390,10234,0,Current (0 Days)
S2,PAI,341,10,C16391,22683,0,Current (0 Days)
S1,SHI,551,81,C16392,10231,0,Current (0 Days)
S3,SHE,765,80,C16393,10230,0,Current (0 Days)
S6,ROB,754,78,C16394,10642,0,Current (0 Days)
S1,SHI,551,81,C16395,10231,0,Current (0 Days)
S3,SHE,744,51,C16396,10642,0,Current (0 Days)
S1,SHI,551,81,C16397,10231,0,Current (0 Days)
S6,ROB,761,72,C16398,10646,0,Current (0 Days)
S3,SHE,765,80,C16399,10230,0,Current (0 Days)
S6,ROB,760,78,C16400,13910,0,Current (0 Days)
S1,SIN,737,16,C16401,7351,0,Current (0 Days)
S2,AKA,212,17,C16402,22678,0,Current (0 Days)
S2,AKA,212,17,C16403,19837,0,Current (0 Days)
S2,AUR,237,45,C16404,7646,0,Current (0 Days)
S2,AUR,237,45,C16405,7646,0,Current (0 Days)
S2,NAN,738,46,C16406,7931,0,Current (0 Days)
S2,NAN,738,46,C16407,7931,0,Current (0 Days)
S1,KUD,518,37,C16408,10646,0,Current (0 Days)
S2,NAI,200,14,C16409,22683,0,Current (0 Days)
S1,SIR,477,53,C16410,7351,0,Current (0 Days)
S1,SIR,478,53,C16411,7072,0,Current (0 Days)
S1,SIR,478,52,C16412,7351,0,Current (0 Days)
S2,AKA,212,13,C16413,11060,0,Current (0 Days)
S2,AKA,212,77,C16414,10233,0,Current (0 Days)
S2,AKA,212,20,C16415,10233,0,Current (0 Days)
S2,AKA,212,20,C16416,10233,0,Current (0 Days)
S2,AKA,212,77,C16417,10233,0,Current (0 Days)
S2,AKA,212,77,C16418,10233,0,Current (0 Days)
S5,CHH,763,81,C16419,10230,0,Current (0 Days)
S5,CHH,763,81,C16420,10230,0,Current (0 Days)
S5,CHH,763,81,C16421,10230,0,Current (0 Days)
S5,CHH,763,81,C16422,10230,0,Current (0 Days)
S5,CHH,763,81,C16423,10230,0,Current (0 Days)
S1,GUN,663,80,C16424,10642,0,Current (0 Days)
S1,GUN,663,53,C16425,7069,0,Current (0 Days)
S1,GUN,663,53,C16426,7069,0,Current (0 Days)
S1,SOR,544,53,C16427,7351,0,Current (0 Days)
S1,NAN,660,55,C16428,7360,0,Current (0 Days)
S1,NAN,656,53,C16429,7072,0,Current (0 Days)
S1,NAN,660,55,C16430,7360,0,Current (0 Days)
S1,NAN,656,53,C16431,7072,0,Current (0 Days)
S1,NAN,661,49,C16432,7069,0,Current (0 Days)
S1,NAN,661,49,C16433,7069,0,Current (0 Days)
S1,SHI,551,81,C16434,10231,0,Current (0 Days)
S2,NAN,197,15,C16435,22678,0,Current (0 Days)
S2,NAN,197,15,C16436,22678,0,Current (0 Days)
S2,NAN,197,15,C16437,22678,0,Current (0 Days)
S2,NAN,738,46,C16438,7931,0,Current (0 Days)
S2,NAN,738,46,C16439,7931,0,Current (0 Days)
S2,NAN,738,46,C16440,7931,0,Current (0 Days)
S1,GUN,663,53,C16441,7069,0,Current (0 Days)
S1,KRI,654,54,C16442,7351,0,Current (0 Days)
S1,SIR,477,72,C16443,10643,0,Current (0 Days)
S1,HOL,638,76,C16444,10231,0,Current (0 Days)
S2,CHA,293,47,C16445,164,0,Current (0 Days)
S3,SHE,765,80,C16446,10230,0,Current (0 Days)
S3,SHE,765,80,C16447,11062,0,Current (0 Days)
S1,BAL,517,35,C16448,137,0,Current (0 Days)
S3,BAG,739,78,C16449,10234,0,Current (0 Days)
S1,KRI,654,55,C16450,7351,0,Current (0 Days)
S1,KRI,741,47,C16451,7063,0,Current (0 Days)
S1,KRI,741,55,C16452,7351,0,Current (0 Days)
S4,PAT,751,81,C16453,10230,0,Current (0 Days)
S3,SHE,765,80,C16454,10230,0,Current (0 Days)
S4,PAT,748,69,C16455,10646,0,Current (0 Days)
S4,PAT,751,81,C16456,10230,0,Current (0 Days)
S4,PAT,751,81,C16457,10230,0,Current (0 Days)
S2,BAD,227,12,C16458,10233,0,Current (0 Days)
S2,BAD,227,12,C16459,10233,0,Current (0 Days)
S2,HAD,737,33,C16460,23059,0,Current (0 Days)
S2,HAD,194,38,C16461,22675,0,Current (0 Days)
S2,HAD,179,12,C16462,137,0,Current (0 Days)
S2,HAD,195,40,C16463,7356,0,Current (0 Days)
S2,HAD,195,22,C16464,8215,0,Current (0 Days)
S5,GAR,757,78,C16465,10230,0,Current (0 Days)
S2,HAD,194,27,C16466,7350,0,Current (0 Days)
S1,KRI,603,49,C16467,10234,0,Current (0 Days)
S2,GAN,219,80,C16468,10649,0,Current (0 Days)
S2,GAN,219,80,C16469,10649,0,Current (0 Days)
S2,GAN,219,80,C16470,10649,0,Current (0 Days)
S2,GAN,219,80,C16471,10649,0,Current (0 Days)
S2,GAN,219,80,C16472,10649,0,Current (0 Days)
S2,GAN,219,80,C16473,10649,0,Current (0 Days)
S2,BAS,212,35,C16474,22675,0,Current (0 Days)
S2,BAS,213,55,C16475,23448,0,Current (0 Days)
S2,BAS,210,35,C16476,22683,0,Current (0 Days)
S1,SHI,552,36,C16477,7072,0,Current (0 Days)
S1,SHI,552,36,C16478,3536,0,Current (0 Days)
S2,MEH,441,62,C16479,137,0,Current (0 Days)
S2,AHM,738,39,C16480,22678,0,Current (0 Days)
S2,AHM,738,39,C16481,22678,0,Current (0 Days)
S2,AHM,204,44,C16482,11059,0,Current (0 Days)
S2,NAI,201,97,C16483,22675,0,Current (0 Days)
S3,NAR,753,62,C16484,10230,0,Current (0 Days)
S2,KIN,192,38,C16485,10231,0,Current (0 Days)
S2,KIN,192,38,C16486,22675,0,Current (0 Days)
S1,HOL,636,80,C16487,10646,0,Current (0 Days)
